time; pose_x; pose_y; pose_heading;  gps_x; gps_y; gps_z; acc_0; acc_1; acc_2; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kalman_x; kalman_y; kalman_heading; mode_x; mode_y; mode_heading 
0.016; 0; 0; 0; nan; nan; nan; -2.96745; -5.69351; 9.79038; 0.0072; -0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.032; 0; 0; 0; nan; nan; nan; 0.000154354; 0.00781519; 9.81405; 0.0036; -0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.048; 0; 0; 0; nan; nan; nan; 0.000136749; 0.00781518; 9.81403; 0; -0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.064; 0; 0; 0; nan; nan; nan; 0.000122479; 0.00781454; 9.81322; 0.0072; 0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.08; 0; 0; 0; nan; nan; nan; 0.000111118; 0.00781402; 9.81258; 0.0036; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.096; 0; 0; 0; nan; nan; nan; 0.000102032; 0.00781361; 9.81206; 0.0108; 0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.112; 0; 0; 0; nan; nan; nan; 9.47632e-05; 0.00781328; 9.81165; 0.0108; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.128; 0; 0; 0; nan; nan; nan; 8.89489e-05; 0.00781302; 9.81132; 0; 0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.144; 0; 0; 0; nan; nan; nan; 8.42979e-05; 0.00781281; 9.81105; 0; 0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.16; 0; 0; 0; nan; nan; nan; 8.05773e-05; 0.00781264; 9.81084; 0; -0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.176; 0; 0; 0; nan; nan; nan; 7.76011e-05; 0.0078125; 9.81067; 0.0072; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.192; 0; 0; 0; nan; nan; nan; 7.52202e-05; 0.0078124; 9.81054; -0.0036; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.208; 0; 0; 0; nan; nan; nan; 7.33155e-05; 0.00781231; 9.81043; 0; -0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.224; 0; 0; 0; nan; nan; nan; 7.17919e-05; 0.00781224; 9.81034; 0; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.24; 0; 0; 0; nan; nan; nan; 7.0573e-05; 0.00781219; 9.81027; -0.0072; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.256; 0; 0; 0; nan; nan; nan; 6.95979e-05; 0.00781214; 9.81022; 0.0108; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.272; 0; 0; 0; nan; nan; nan; 6.88179e-05; 0.00781211; 9.81017; 0.0036; 0.018; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.288; 0; 0; 0; nan; nan; nan; 6.81939e-05; 0.00781208; 9.81014; 0; -0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.304; 0; 0; 0; nan; nan; nan; 6.76947e-05; 0.00781206; 9.81011; -0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.32; 0; 0; 0; nan; nan; nan; 6.72954e-05; 0.00781204; 9.81009; -0.0036; 0.0216; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.336; 0; 0; 0; nan; nan; nan; 6.69759e-05; 0.00781202; 9.81007; -0.0144; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.352; 0; 0; 0; nan; nan; nan; 6.67203e-05; 0.00781201; 9.81005; 0.0036; -0.0252; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.368; 0; 0; 0; nan; nan; nan; 6.65159e-05; 0.007812; 9.81004; 0.0072; -0.0216; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.384; 0; 0; 0; nan; nan; nan; 6.63523e-05; 0.00781199; 9.81003; -0.018; 0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.4; 0; 0; 0; nan; nan; nan; 6.62215e-05; 0.00781199; 9.81003; 0.018; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.416; 0; 0; 0; nan; nan; nan; 6.61168e-05; 0.00781198; 9.81002; 0; 0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.432; 0; 0; 0; nan; nan; nan; 6.60331e-05; 0.00781198; 9.81002; 0; -0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.448; 0; 0; 0; nan; nan; nan; 6.59661e-05; 0.00781198; 9.81001; -0.0036; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.464; 0; 0; 0; nan; nan; nan; 6.59125e-05; 0.00781197; 9.81001; 0; 0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.48; 0; 0; 0; nan; nan; nan; 6.58696e-05; 0.00781197; 9.81001; 0; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.496; 0; 0; 0; nan; nan; nan; 6.58353e-05; 0.00781197; 9.81; -0.036; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.512; 0; 0; 0; nan; nan; nan; 6.58079e-05; 0.00781197; 9.81; 0.018; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.528; 0; 0; 0; nan; nan; nan; 6.57859e-05; 0.00781197; 9.81; 0.0072; 0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.544; 0; 0; 0; nan; nan; nan; 6.57684e-05; 0.00781197; 9.81; 0.0072; -0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.56; 0; 0; 0; nan; nan; nan; 6.57543e-05; 0.00781197; 9.81; -0.0036; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.576; 0; 0; 0; nan; nan; nan; 6.57431e-05; 0.00781197; 9.81; 0.0036; 0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.592; 0; 0; 0; nan; nan; nan; 6.57341e-05; 0.00781197; 9.81; -0.0072; -0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.608; 0; 0; 0; nan; nan; nan; 6.57269e-05; 0.00781197; 9.81; 0.0036; 0.0216; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.624; 0; 0; 0; nan; nan; nan; 6.57212e-05; 0.00781197; 9.81; 0.0108; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.64; 0; 0; 0; nan; nan; nan; 6.57166e-05; 0.00781197; 9.81; -0.0072; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.656; 0; 0; 0; nan; nan; nan; 6.57129e-05; 0.00781197; 9.81; 0.0072; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.672; 0; 0; 0; nan; nan; nan; 6.57099e-05; 0.00781197; 9.81; 0; 0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.688; 0; 0; 0; nan; nan; nan; 6.57076e-05; 0.00781197; 9.81; 0; 0.018; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.704; 0; 0; 0; nan; nan; nan; 6.57057e-05; 0.00781197; 9.81; 0; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.72; 0; 0; 0; nan; nan; nan; 6.57042e-05; 0.00781197; 9.81; 0; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.736; 0; 0; 0; nan; nan; nan; 6.5703e-05; 0.00781197; 9.81; -0.0036; -0.018; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.752; 0; 0; 0; nan; nan; nan; 6.5702e-05; 0.00781197; 9.81; 0; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.768; 0; 0; 0; nan; nan; nan; 6.57012e-05; 0.00781197; 9.81; 0.018; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.784; 0; 0; 0; nan; nan; nan; 6.57006e-05; 0.00781197; 9.81; 0.0036; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.8; 0; 0; 0; nan; nan; nan; 6.57001e-05; 0.00781197; 9.81; -0.0144; -0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.816; 0; 0; 0; nan; nan; nan; 6.56997e-05; 0.00781197; 9.81; 0.0144; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.832; 0; 0; 0; nan; nan; nan; 6.56994e-05; 0.00781197; 9.81; 0.0036; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.848; 0; 0; 0; nan; nan; nan; 6.56992e-05; 0.00781197; 9.81; -0.0036; 0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.864; 0; 0; 0; nan; nan; nan; 6.5699e-05; 0.00781197; 9.81; 0.0108; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.88; 0; 0; 0; nan; nan; nan; 6.56988e-05; 0.00781197; 9.81; 0.0108; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.896; 0; 0; 0; nan; nan; nan; 6.56987e-05; 0.00781197; 9.81; 0.0072; 0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.912; 0; 0; 0; nan; nan; nan; 6.56986e-05; 0.00781197; 9.81; 0; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.928; 0; 0; 0; nan; nan; nan; 6.56985e-05; 0.00781197; 9.81; -0.0108; 0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.944; 0; 0; 0; nan; nan; nan; 6.56984e-05; 0.00781197; 9.81; 0.0036; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.96; 0; 0; 0; nan; nan; nan; 6.56984e-05; 0.00781197; 9.81; -0.0036; 0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.976; 0; 0; 0; nan; nan; nan; 6.56983e-05; 0.00781197; 9.81; 0.018; 0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
0.992; 0; 0; 0; nan; nan; nan; 6.56983e-05; 0.00781197; 9.81; -0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.008; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56983e-05; 0.00781197; 9.81; -0.0108; -0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.024; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.04; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; -0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.056; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; 0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.072; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.088; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; 0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.104; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; -0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.12; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0108; -0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.136; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.152; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.168; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0036; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.184; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0036; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.2; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; -0.018; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.216; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0036; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.232; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; -0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.248; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.264; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.28; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0108; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.296; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0144; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.312; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0108; -0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.328; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0252; 0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.344; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0036; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.36; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.376; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.392; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.408; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0036; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.424; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0108; -0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.44; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; -0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.456; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.472; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0144; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.488; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0036; 0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.504; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0036; 0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.52; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.536; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.018; -0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.552; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0144; -0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.568; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.018; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.584; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0036; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.6; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; 0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.616; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; -0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.632; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0036; 0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.648; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0072; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.664; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0108; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.68; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; 0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.696; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; 0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.712; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0036; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.728; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0072; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.744; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.76; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; -0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.776; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.792; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0144; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.808; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0108; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.824; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0036; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.84; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.856; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0324; 0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.872; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.888; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.018; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.904; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0252; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.92; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0144; 0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.936; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0036; 0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.952; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0.0072; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.968; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
1.984; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; 0; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2; 0; 0; 0; -2.9; -3.19872e-05; -1.11299e-11; 6.56982e-05; 0.00781197; 9.81; -0.0072; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.016; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; 0.0072; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.032; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; -0.018; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.048; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; 0.0144; -0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.064; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; -0.0036; -0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.08; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; 0; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.096; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; 0.0108; 0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.112; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; -0.0108; 0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.128; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; -0.0036; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.144; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; 0; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.16; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; -0.0036; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.176; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; 0.0108; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.192; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; 0.0072; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.208; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; 0.0072; 0.0036; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.224; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; -0.0072; 0.0144; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.24; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; 0.0036; 0.0108; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.256; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; 0; -0.0072; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
2.272; 0; 0; 0; -2.9; -3.19872e-05; -1.11297e-11; 6.56982e-05; 0.00781197; 9.81; 0.0108; 0; 0; 0; 0; 0; 0; 0;  0; 0; 0; 0; 0; 0
