4.672; 9.53674e-08; -1.11299e-11; 1.44556e-08;
4.736; 9.53674e-08; -1.11299e-11; 1.44556e-08;
4.8; 9.53674e-08; -1.11299e-11; 1.44556e-08;
4.864; 9.53674e-08; -1.11299e-11; 1.44556e-08;
4.928; 9.53674e-08; -1.11299e-11; 1.44556e-08;
4.992; 9.53674e-08; -1.11299e-11; 1.44556e-08;
5.056; 0.00486931; 1.81966e-08; -7.01133e-05;
5.12; 0.0129078; -3.57086e-08; 2.06491e-05;
5.184; 0.0209462; -2.2276e-07; 3.04085e-05;
5.248; 0.0289846; -4.76951e-07; 3.38196e-05;
5.312; 0.037023; -7.26723e-07; 3.28018e-05;
5.376; 0.0450614; -9.44933e-07; 2.54133e-05;
5.44; 0.0530998; -1.07482e-06; 9.22384e-06;
5.504; 0.0611382; -1.06117e-06; -1.08906e-05;
5.568; 0.0691767; -8.79815e-07; -3.08881e-05;
5.632; 0.0772151; -5.4103e-07; -4.71862e-05;
5.696; 0.0852535; -8.97665e-08; -5.64565e-05;
5.76; 0.0932919; 4.02965e-07; -5.76214e-05;
5.824; 0.10133; 8.84473e-07; -5.58153e-05;
5.888; 0.109369; 1.3271e-06; -4.7308e-05;
5.952; 0.117407; 1.66975e-06; -3.07486e-05;
6.016; 0.125446; 1.86225e-06; -9.73927e-06;
6.08; 0.133484; 1.88616e-06; 1.08164e-05;
6.144; 0.141522; 1.75873e-06; 2.62106e-05;
6.208; 0.149561; 1.53038e-06; 3.30998e-05;
6.272; 0.157599; 1.27352e-06; 3.24798e-05;
6.336; 0.165638; 1.03175e-06; 2.99883e-05;
6.4; 0.173676; 8.37823e-07; 2.0615e-05;
6.464; 0.181714; 7.5476e-07; 3.79778e-06;
6.528; 0.189753; 8.27883e-07; -1.71982e-05;
6.592; 0.197791; 1.06951e-06; -3.76652e-05;
6.656; 0.20583; 1.45617e-06; -5.27067e-05;
6.72; 0.213868; 1.93214e-06; -5.85504e-05;
6.784; 0.221906; 2.42515e-06; -5.72108e-05;
6.848; 0.229945; 2.89902e-06; -5.28542e-05;
6.912; 0.237983; 3.31492e-06; -4.13862e-05;
6.976; 0.246022; 3.61016e-06; -2.40034e-05;
7.04; 0.25406; 3.74481e-06; -3.9026e-06;
7.104; 0.262098; 3.71281e-06; 1.51325e-05;
7.168; 0.270137; 3.54356e-06; 2.90928e-05;
7.232; 0.278175; 3.29749e-06; 3.43349e-05;
7.296; 0.286214; 3.04463e-06; 3.35403e-05;
7.36; 0.294252; 2.81487e-06; 2.82429e-05;
7.424; 0.30229; 2.65436e-06; 1.44713e-05;
7.488; 0.310329; 2.62403e-06; -4.90059e-06;
7.552; 0.318367; 2.75817e-06; -2.55237e-05;
7.616; 0.326406; 3.05629e-06; -4.32724e-05;
7.68; 0.334444; 3.48279e-06; -5.48108e-05;
7.744; 0.342483; 3.97248e-06; -5.79723e-05;
7.808; 0.350521; 4.46081e-06; -5.70494e-05;
7.872; 0.358559; 4.92128e-06; -5.14269e-05;
7.936; 0.366598; 5.30103e-06; -3.7129e-05;
8; 0.374636; 5.54236e-06; -1.69144e-05;
8.064; 0.381215; 0.000142657; -0.051403;
8.128; 0.387783; 0.000641574; -0.103067;
8.192; 0.394313; 0.00148108; -0.154516;
8.256; 0.400789; 0.0026525; -0.205829;
8.32; 0.407197; 0.0041534; -0.257087;
8.384; 0.413519; 0.00598043; -0.308332;
8.448; 0.41974; 0.00812899; -0.359578;
8.512; 0.425842; 0.0105935; -0.410828;
8.576; 0.43181; 0.0133675; -0.46208;
8.64; 0.437628; 0.0164433; -0.51333;
8.704; 0.44328; 0.0198128; -0.564576;
8.768; 0.448753; 0.0234669; -0.615813;
8.832; 0.454031; 0.0273961; -0.667042;
8.896; 0.4591; 0.0315902; -0.718265;
8.96; 0.463948; 0.0360419; -0.769485;
9.024; 0.468561; 0.040736; -0.820708;
9.088; 0.472928; 0.0456604; -0.871937;
9.152; 0.477037; 0.0508023; -0.923178;
9.216; 0.480878; 0.0561483; -0.974435;
9.28; 0.484439; 0.0616819; -1.02571;
9.344; 0.487713; 0.0673883; -1.07701;
9.408; 0.490689; 0.073255; -1.12833;
9.472; 0.493361; 0.0792664; -1.17967;
9.536; 0.495721; 0.0854066; -1.23102;
9.6; 0.497763; 0.0916679; -1.2824;
9.664; 0.499479; 0.0980266; -1.33381;
9.728; 0.500867; 0.104466; -1.38526;
9.792; 0.501922; 0.110971; -1.43678;
9.856; 0.502639; 0.117527; -1.48847;
9.92; 0.503017; 0.124124; -1.54064;
9.984; 0.503047; 0.130767; -1.59402;
10.048; 0.502762; 0.138433; -1.60676;
10.112; 0.502465; 0.146463; -1.60637;
10.176; 0.502178; 0.154495; -1.60605;
10.24; 0.501896; 0.162528; -1.60589;
10.304; 0.501614; 0.170561; -1.60582;
10.368; 0.501333; 0.178594; -1.60581;
10.432; 0.501052; 0.186628; -1.60582;
10.496; 0.500771; 0.194662; -1.60583;
10.56; 0.500489; 0.202695; -1.60584;
10.624; 0.500207; 0.210729; -1.60584;
10.688; 0.499926; 0.218763; -1.60584;
10.752; 0.499644; 0.226797; -1.60583;
10.816; 0.499363; 0.234831; -1.60582;
10.88; 0.499081; 0.242864; -1.6058;
10.944; 0.4988; 0.250898; -1.60579;
11.008; 0.498519; 0.258931; -1.60579;
11.072; 0.498237; 0.266965; -1.60581;
11.136; 0.497956; 0.274999; -1.60581;
11.2; 0.497674; 0.283032; -1.60581;
11.264; 0.497393; 0.291066; -1.6058;
11.328; 0.497112; 0.2991; -1.6058;
11.392; 0.49683; 0.307133; -1.60581;
11.456; 0.496549; 0.315167; -1.60582;
11.52; 0.496267; 0.3232; -1.60583;
11.584; 0.495986; 0.331234; -1.60584;
11.648; 0.495704; 0.339268; -1.60584;
11.712; 0.495422; 0.347302; -1.60584;
11.776; 0.495141; 0.355335; -1.60583;
11.84; 0.494859; 0.363369; -1.60582;
11.904; 0.494578; 0.371403; -1.60581;
11.968; 0.494296; 0.379436; -1.6058;
12.032; 0.494015; 0.38747; -1.6058;
12.096; 0.493734; 0.395503; -1.60581;
12.16; 0.493452; 0.403537; -1.60582;
12.224; 0.493171; 0.411571; -1.60581;
12.288; 0.492889; 0.419605; -1.6058;
12.352; 0.492608; 0.427638; -1.60581;
12.416; 0.492326; 0.435672; -1.60582;
12.48; 0.492045; 0.443705; -1.60583;
12.544; 0.491763; 0.451739; -1.60584;
12.608; 0.491482; 0.459773; -1.60585;
12.672; 0.4912; 0.467807; -1.60585;
12.736; 0.490918; 0.47584; -1.60584;
12.8; 0.490637; 0.483874; -1.60583;
12.864; 0.490355; 0.491908; -1.60581;
12.928; 0.490074; 0.499941; -1.6058;
12.992; 0.489792; 0.507975; -1.6058;
13.056; 0.489511; 0.516008; -1.60581;
13.12; 0.48923; 0.524042; -1.60582;
13.184; 0.488948; 0.532076; -1.60582;
13.248; 0.488667; 0.54011; -1.60581;
13.312; 0.488385; 0.548143; -1.60581;
13.376; 0.488104; 0.556177; -1.60582;
13.44; 0.487822; 0.56421; -1.60583;
13.504; 0.487541; 0.572244; -1.60584;
13.568; 0.487259; 0.580278; -1.60585;
13.632; 0.486977; 0.588311; -1.60585;
13.696; 0.486696; 0.596345; -1.60585;
13.76; 0.486414; 0.604379; -1.60584;
13.824; 0.486132; 0.612413; -1.60583;
13.888; 0.485851; 0.620446; -1.60582;
13.952; 0.485569; 0.62848; -1.60581;
14.016; 0.485288; 0.636513; -1.60581;
14.08; 0.485006; 0.644547; -1.60582;
14.144; 0.484725; 0.652581; -1.60582;
14.208; 0.484443; 0.660614; -1.60582;
14.272; 0.484162; 0.668648; -1.60581;
14.336; 0.483881; 0.676682; -1.60581;
14.4; 0.483599; 0.684715; -1.60582;
14.464; 0.483318; 0.692749; -1.60583;
14.528; 0.483036; 0.700782; -1.60584;
14.592; 0.482754; 0.708816; -1.60585;
14.656; 0.482472; 0.71685; -1.60585;
14.72; 0.482191; 0.724884; -1.60585;
14.784; 0.481909; 0.732917; -1.60584;
14.848; 0.481627; 0.740951; -1.60583;
14.912; 0.481346; 0.748985; -1.60581;
14.976; 0.481064; 0.757018; -1.6058;
15.04; 0.480783; 0.765052; -1.60581;
15.104; 0.480502; 0.773086; -1.60582;
15.168; 0.48022; 0.781119; -1.60583;
15.232; 0.479938; 0.789153; -1.60582;
15.296; 0.479657; 0.797187; -1.60581;
15.36; 0.479376; 0.80522; -1.60582;
15.424; 0.479094; 0.813254; -1.60583;
15.488; 0.478812; 0.821287; -1.60584;
15.552; 0.478531; 0.829321; -1.60585;
15.616; 0.478249; 0.837355; -1.60586;
15.68; 0.477967; 0.845389; -1.60586;
15.744; 0.477685; 0.853422; -1.60585;
15.808; 0.477404; 0.861456; -1.60584;
15.872; 0.477122; 0.86949; -1.60583;
15.936; 0.47684; 0.877523; -1.60581;
16; 0.476559; 0.885557; -1.60581;
16.064; 0.476278; 0.89359; -1.60582;
16.128; 0.475996; 0.901624; -1.60583;
16.192; 0.475714; 0.909658; -1.60583;
16.256; 0.475433; 0.917692; -1.60582;
16.32; 0.475152; 0.925725; -1.60582;
16.384; 0.47487; 0.933758; -1.60583;
16.448; 0.474588; 0.941792; -1.60584;
16.512; 0.474307; 0.949826; -1.60585;
16.576; 0.474025; 0.95786; -1.60586;
16.64; 0.473743; 0.965893; -1.60586;
16.704; 0.473461; 0.973927; -1.60586;
16.768; 0.473179; 0.981961; -1.60585;
16.832; 0.472898; 0.989995; -1.60584;
16.896; 0.472616; 0.998028; -1.60583;
16.96; 0.472335; 1.00606; -1.60582;
17.024; 0.472053; 1.0141; -1.60582;
17.088; 0.471772; 1.02213; -1.60583;
17.152; 0.47149; 1.03016; -1.60583;
17.216; 0.471208; 1.0382; -1.60583;
17.28; 0.470927; 1.04623; -1.60582;
17.344; 0.470645; 1.05426; -1.60582;
17.408; 0.470364; 1.0623; -1.60584;
17.472; 0.470082; 1.07033; -1.60585;
17.536; 0.4698; 1.07836; -1.60586;
17.6; 0.469519; 1.0864; -1.60586;
17.664; 0.469237; 1.09443; -1.60586;
17.728; 0.468955; 1.10247; -1.60586;
17.792; 0.468673; 1.1105; -1.60585;
17.856; 0.468392; 1.11853; -1.60584;
17.92; 0.46811; 1.12657; -1.60582;
17.984; 0.467828; 1.1346; -1.60581;
18.048; 0.467547; 1.14263; -1.60583;
18.112; 0.467265; 1.15067; -1.60583;
18.176; 0.466984; 1.1587; -1.60584;
18.24; 0.466702; 1.16674; -1.60583;
18.304; 0.466421; 1.17477; -1.60582;
18.368; 0.466139; 1.1828; -1.60583;
18.432; 0.465857; 1.19084; -1.60584;
18.496; 0.465576; 1.19887; -1.60585;
18.56; 0.465294; 1.2069; -1.60586;
18.624; 0.465012; 1.21494; -1.60587;
18.688; 0.46473; 1.22297; -1.60587;
18.752; 0.464448; 1.231; -1.60586;
18.816; 0.464166; 1.23904; -1.60585;
18.88; 0.463885; 1.24707; -1.60584;
18.944; 0.463603; 1.2551; -1.60583;
19.008; 0.463322; 1.26314; -1.60582;
19.072; 0.463224; 1.26972; -1.55443;
19.136; 0.463492; 1.2763; -1.50267;
19.2; 0.464105; 1.28286; -1.45108;
19.264; 0.465051; 1.28937; -1.39979;
19.328; 0.466329; 1.29583; -1.34857;
19.392; 0.467937; 1.30221; -1.29737;
19.456; 0.469869; 1.3085; -1.24616;
19.52; 0.472119; 1.31469; -1.19494;
19.584; 0.474683; 1.32075; -1.14371;
19.648; 0.477554; 1.32667; -1.09247;
19.712; 0.480725; 1.33243; -1.04121;
19.776; 0.484186; 1.33803; -0.989942;
19.84; 0.487931; 1.34344; -0.938674;
19.904; 0.491949; 1.34866; -0.887409;
19.968; 0.49623; 1.35366; -0.836147;
20.032; 0.500761; 1.35843; -0.78489;
20.096; 0.505531; 1.36297; -0.733638;
20.16; 0.510527; 1.36725; -0.68239;
20.224; 0.515736; 1.37127; -0.631142;
20.288; 0.521145; 1.37503; -0.579889;
20.352; 0.526736; 1.3785; -0.528626;
20.416; 0.532495; 1.38167; -0.477344;
20.48; 0.538408; 1.38455; -0.426039;
20.544; 0.544461; 1.38713; -0.374706;
20.608; 0.550638; 1.38939; -0.323343;
20.672; 0.556923; 1.39132; -0.271944;
20.736; 0.563298; 1.39294; -0.220507;
20.8; 0.569746; 1.39422; -0.169025;
20.864; 0.57625; 1.39517; -0.117482;
20.928; 0.582792; 1.39578; -0.065869;
20.992; 0.589367; 1.39605; -0.0146617;
21.056; 0.597039; 1.39606; -0.00192791;
21.12; 0.605074; 1.39607; -0.002304;
21.184; 0.61311; 1.39609; -0.00260448;
21.248; 0.621148; 1.39611; -0.00277335;
21.312; 0.629186; 1.39613; -0.00285383;
21.376; 0.637224; 1.39616; -0.00288821;
21.44; 0.645263; 1.39618; -0.00290068;
21.504; 0.653301; 1.3962; -0.00290138;
21.568; 0.661339; 1.39623; -0.00289908;
21.632; 0.669378; 1.39625; -0.00289057;
21.696; 0.677416; 1.39627; -0.0028737;
21.76; 0.685455; 1.3963; -0.00285245;
21.824; 0.693493; 1.39632; -0.00283156;
21.888; 0.701531; 1.39634; -0.0028221;
21.952; 0.70957; 1.39637; -0.00281347;
22.016; 0.717608; 1.39639; -0.00281306;
22.08; 0.725646; 1.39641; -0.00281581;
22.144; 0.733685; 1.39643; -0.00282618;
22.208; 0.741723; 1.39646; -0.00284399;
22.272; 0.749761; 1.39648; -0.00286514;
22.336; 0.7578; 1.3965; -0.00288484;
22.4; 0.765838; 1.39653; -0.00289898;
22.464; 0.773876; 1.39655; -0.00290324;
22.528; 0.781915; 1.39657; -0.00290254;
22.592; 0.789953; 1.3966; -0.0028996;
22.656; 0.797992; 1.39662; -0.00288859;
22.72; 0.80603; 1.39664; -0.0028705;
22.784; 0.814068; 1.39667; -0.002849;
22.848; 0.822107; 1.39669; -0.00282878;
22.912; 0.830145; 1.39671; -0.0028146;
22.976; 0.838184; 1.39673; -0.00281011;
23.04; 0.846222; 1.39676; -0.00281195;
23.104; 0.85426; 1.39678; -0.0028174;
23.168; 0.862299; 1.3968; -0.00283023;
23.232; 0.870337; 1.39682; -0.0028484;
23.296; 0.878375; 1.39685; -0.00286866;
23.36; 0.886414; 1.39687; -0.0028873;
23.424; 0.894452; 1.39689; -0.00290033;
23.488; 0.90249; 1.39692; -0.00290436;
23.552; 0.910529; 1.39694; -0.00290239;
23.616; 0.918567; 1.39696; -0.00289546;
23.68; 0.926606; 1.39699; -0.00288067;
23.744; 0.934644; 1.39701; -0.00286115;
23.808; 0.942682; 1.39703; -0.00284081;
23.872; 0.950721; 1.39706; -0.0028235;
23.936; 0.958759; 1.39708; -0.00281274;
24; 0.966798; 1.3971; -0.00281052;
24.064; 0.974836; 1.39712; -0.00281213;
24.128; 0.982874; 1.39715; -0.00281966;
24.192; 0.990913; 1.39717; -0.00283544;
24.256; 0.998951; 1.39719; -0.00285611;
24.32; 1.00699; 1.39722; -0.00287705;
24.384; 1.01503; 1.39724; -0.0028936;
24.448; 1.02307; 1.39726; -0.00290213;
24.512; 1.0311; 1.39729; -0.00290216;
24.576; 1.03914; 1.39731; -0.00289959;
24.64; 1.04718; 1.39733; -0.00289101;
24.704; 1.05522; 1.39735; -0.00287507;
24.768; 1.06326; 1.39738; -0.00285459;
24.832; 1.0713; 1.3974; -0.00283386;
24.896; 1.07933; 1.39742; -0.00281772;
24.96; 1.08737; 1.39745; -0.00281033;
25.024; 1.09541; 1.39747; -0.00281127;
25.088; 1.10345; 1.39749; -0.00281521;
25.152; 1.11149; 1.39751; -0.00282588;
25.216; 1.11953; 1.39754; -0.00284281;
25.28; 1.12757; 1.39756; -0.00286284;
25.344; 1.1356; 1.39758; -0.00288217;
25.408; 1.14364; 1.39761; -0.0028968;
25.472; 1.15168; 1.39763; -0.00290306;
25.536; 1.15972; 1.39765; -0.00290259;
25.6; 1.16776; 1.39768; -0.00289836;
25.664; 1.1758; 1.3977; -0.00288592;
25.728; 1.18383; 1.39772; -0.00286721;
25.792; 1.19187; 1.39775; -0.00284647;
25.856; 1.19991; 1.39777; -0.00282811;
25.92; 1.20795; 1.39779; -0.00281577;
25.984; 1.21599; 1.39781; -0.00281191;
26.048; 1.22403; 1.39784; -0.00281275;
26.112; 1.23206; 1.39786; -0.00281716;
26.176; 1.2401; 1.39788; -0.00283002;
26.24; 1.24814; 1.3979; -0.00284935;
26.304; 1.25618; 1.39793; -0.00287087;
26.368; 1.26422; 1.39795; -0.00288954;
26.432; 1.27226; 1.39797; -0.00290099;
26.496; 1.28029; 1.398; -0.00290296;
26.56; 1.28833; 1.39802; -0.00290078;
26.624; 1.29637; 1.39804; -0.00289442;
26.688; 1.30441; 1.39807; -0.00288057;
26.752; 1.31245; 1.39809; -0.00286158;
26.816; 1.32049; 1.39811; -0.002841;
26.88; 1.32852; 1.39814; -0.00282308;
26.944; 1.33656; 1.39816; -0.00281207;
27.008; 1.3446; 1.39818; -0.00281025;
27.072; 1.35264; 1.3982; -0.00281265;
27.136; 1.36068; 1.39823; -0.00282141;
27.2; 1.36872; 1.39825; -0.0028376;
27.264; 1.37675; 1.39827; -0.0028576;
27.328; 1.38479; 1.3983; -0.00287739;
27.392; 1.39283; 1.39832; -0.00289332;
27.456; 1.40087; 1.39834; -0.00290215;
27.52; 1.40891; 1.39837; -0.00290324;
27.584; 1.41695; 1.39839; -0.0029011;
27.648; 1.42498; 1.39841; -0.00289152;
27.712; 1.43302; 1.39844; -0.00287411;
27.776; 1.44106; 1.39846; -0.00285277;
27.84; 1.4491; 1.39848; -0.00283234;
27.904; 1.45714; 1.3985; -0.00281729;
27.968; 1.46518; 1.39853; -0.00281088;
28.032; 1.47322; 1.39855; -0.00281171;
28.096; 1.48125; 1.39857; -0.00281509;
28.16; 1.48929; 1.39859; -0.00282562;
28.224; 1.49733; 1.39862; -0.00284296;
28.288; 1.50537; 1.39864; -0.00286392;
28.352; 1.51341; 1.39866; -0.00288413;
28.416; 1.52145; 1.39869; -0.00289887;
28.48; 1.52948; 1.39871; -0.00290416;
28.544; 1.53752; 1.39873; -0.00290247;
28.608; 1.54556; 1.39876; -0.00289713;
28.672; 1.5536; 1.39878; -0.00288436;
28.736; 1.56164; 1.3988; -0.00286609;
28.8; 1.56968; 1.39883; -0.00284575;
28.864; 1.57771; 1.39885; -0.00282713;
28.928; 1.58575; 1.39887; -0.00281414;
28.992; 1.59379; 1.39889; -0.00281005;
29.056; 1.60183; 1.39892; -0.00281134;
29.12; 1.60987; 1.39894; -0.00281739;
29.184; 1.61791; 1.39896; -0.00283176;
29.248; 1.62594; 1.39899; -0.00285151;
29.312; 1.63398; 1.39901; -0.00287231;
29.376; 1.64202; 1.39903; -0.00288981;
29.44; 1.65006; 1.39905; -0.00290041;
29.504; 1.6581; 1.39908; -0.00290231;
29.568; 1.66614; 1.3991; -0.00290069;
29.632; 1.67417; 1.39912; -0.00289414;
29.696; 1.68221; 1.39915; -0.0028794;
29.76; 1.69025; 1.39917; -0.00285919;
29.824; 1.69829; 1.39919; -0.00283797;
29.888; 1.70633; 1.39922; -0.00282071;
29.952; 1.71437; 1.39924; -0.00281155;
30.016; 1.7224; 1.39926; -0.00281146;
30.08; 1.73044; 1.39928; -0.00281432;
30.144; 1.73848; 1.39931; -0.00282266;
30.208; 1.74652; 1.39933; -0.00283801;
30.272; 1.75456; 1.39935; -0.00285774;
30.336; 1.7626; 1.39938; -0.00287804;
30.4; 1.77064; 1.3994; -0.00289451;
30.464; 1.77867; 1.39942; -0.002903;
30.528; 1.78671; 1.39945; -0.00290309;
30.592; 1.79475; 1.39947; -0.00289971;
30.656; 1.80279; 1.39949; -0.0028891;
30.72; 1.81083; 1.39952; -0.00287185;
30.784; 1.81887; 1.39954; -0.00285169;
30.848; 1.8269; 1.39956; -0.00283264;
30.912; 1.83494; 1.39958; -0.00281834;
30.976; 1.84298; 1.39961; -0.00281182;
31.04; 1.85102; 1.39963; -0.00281178;
31.104; 1.85906; 1.39965; -0.00281493;
31.168; 1.8671; 1.39967; -0.00282642;
31.232; 1.87513; 1.3997; -0.00284504;
31.296; 1.88317; 1.39972; -0.00286648;
31.36; 1.89121; 1.39974; -0.00288579;
31.424; 1.89925; 1.39977; -0.00289879;
31.488; 1.90729; 1.39979; -0.00290274;
31.552; 1.91533; 1.39981; -0.00290146;
31.616; 1.92336; 1.39984; -0.0028971;
31.68; 1.9314; 1.39986; -0.00288497;
31.744; 1.93944; 1.39988; -0.00286653;
31.808; 1.94748; 1.39991; -0.00284538;
31.872; 1.95552; 1.39993; -0.00282608;
31.936; 1.96356; 1.39995; -0.00281326;
32; 1.97159; 1.39997; -0.00281011;
32.064; 1.97963; 1.4; -0.00281225;
32.128; 1.98767; 1.40002; -0.00281901;
32.192; 1.99571; 1.40004; -0.00283334;
32.256; 2.00375; 1.40007; -0.00285237;
32.32; 2.01179; 1.40009; -0.00287253;
32.384; 2.01982; 1.40011; -0.00289009;
32.448; 2.02786; 1.40014; -0.00290136;
32.512; 2.0359; 1.40016; -0.00290392;
32.576; 2.04394; 1.40018; -0.00290217;
32.64; 2.05198; 1.40021; -0.00289413;
32.704; 2.06002; 1.40023; -0.00287793;
32.768; 2.06806; 1.40025; -0.00285728;
32.832; 2.07609; 1.40027; -0.00283671;
32.896; 2.08413; 1.4003; -0.00282044;
32.96; 2.09217; 1.40032; -0.00281177;
33.024; 2.10021; 1.40034; -0.00281118;
33.088; 2.10825; 1.40036; -0.00281334;
33.152; 2.11629; 1.40039; -0.00282203;
33.216; 2.12432; 1.40041; -0.00283844;
33.28; 2.13236; 1.40043; -0.00285938;
33.344; 2.1404; 1.40046; -0.0028803;
33.408; 2.14844; 1.40048; -0.00289633;
33.472; 2.15648; 1.4005; -0.00290349;
33.536; 2.16452; 1.40053; -0.00290241;
33.6; 2.17255; 1.40055; -0.00289852;
33.664; 2.18059; 1.40057; -0.00288794;
33.728; 2.18863; 1.4006; -0.00287102;
33.792; 2.19667; 1.40062; -0.00285071;
33.856; 2.20471; 1.40064; -0.00283091;
33.92; 2.21275; 1.40066; -0.00281598;
33.984; 2.22078; 1.40069; -0.00280988;
34.048; 2.22882; 1.40071; -0.00281092;
34.112; 2.23686; 1.40073; -0.00281575;
34.176; 2.2449; 1.40076; -0.00282836;
34.24; 2.25294; 1.40078; -0.00284681;
34.304; 2.26098; 1.4008; -0.00286726;
34.368; 2.26901; 1.40082; -0.00288568;
34.432; 2.27705; 1.40085; -0.00289838;
34.496; 2.28509; 1.40087; -0.00290254;
34.56; 2.29313; 1.40089; -0.00290167;
34.624; 2.30117; 1.40092; -0.00289674;
34.688; 2.30921; 1.40094; -0.00288328;
34.752; 2.31724; 1.40096; -0.00286368;
34.816; 2.32528; 1.40099; -0.00284241;
34.88; 2.33332; 1.40101; -0.00282433;
34.944; 2.34136; 1.40103; -0.00281344;
35.008; 2.3494; 1.40105; -0.00281169;
35.072; 2.35744; 1.40108; -0.00281361;
35.136; 2.36547; 1.4011; -0.0028196;
35.2; 2.37351; 1.40112; -0.00283342;
35.264; 2.38155; 1.40115; -0.00285284;
35.328; 2.38959; 1.40117; -0.00287391;
35.392; 2.39763; 1.40119; -0.00289186;
35.456; 2.40567; 1.40122; -0.00290223;
35.52; 2.41371; 1.40124; -0.00290324;
